F_choice_scores,F_correct,F_predicted_label,G_choice_scores,G_correct,G_predicted_label,b_plus_content_choice_scores,b_plus_content_correct,b_plus_content_predicted_label,base_choice_scores,base_correct,base_predicted_label,benchmark_id,best_of_b_plus_content_correct,best_of_b_plus_content_source,best_of_bf_correct,best_of_bf_source,branch_effect_scores,candidate_total_scores,content_alignment_sign,content_effect_scores,content_push_alpha1,context_preview,delta_branch,delta_candidate_total,delta_content,delta_shared,example_id,gold_text,margin_A,margin_B,margin_B_plus_content,margin_F,margin_G,needed_fix,oracle_alpha_content,oracle_alpha_content_choice_scores,oracle_alpha_content_correct,oracle_alpha_content_predicted_label,oracle_alpha_content_selection_reason,screening_bucket,shared_choice_scores,shared_correct,shared_effect_bucket,shared_effect_scores,shared_margin_band,shared_predicted_label,weighted_content_alignment
"[0.004588848911225796, 0.000794711522758007, -0.01836533471941948]",False,SUPPORTS,"[0.004589675460010767, 0.0007963213138282299, -0.018364472314715385]",False,SUPPORTS,"[0.00033386773429811, 0.006701031234115362, -0.020019972696900368]",True,REFUTES,"[0.0, -0.0002951186615973711, -0.02057647332549095]",False,SUPPORTS,fever,True,B,True,B,"[0.004254981176927686, -0.005906319711357355, 0.0016546379774808884]","[0.0042541546281427145, -0.005907929502427578, 0.0016537755727767944]",0,"[-8.265487849712372e-07, -1.6097910702228546e-06, -8.624047040939331e-07]",-7.832422852516174e-07,"Claim: Catherine Hardwicke has been unable to ever do any production design. || Evidence: Catherine Hardwicke -LRB- born Helen Catherine Hardwicke ; -RRB- is an American film director , production designer and screenwriter. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.01016130088828504,-0.010162084130570292,-7.832422852516174e-07,0.006663065403699875,198544,Refutes,-0.0002951186615973711,0.006367946742102504,0.006367163499817252,-0.0037941373884677887,-0.003793354146182537,-0.006367946742102504,0.0,"[0.00033469428308308125, 0.006702641025185585, -0.020019110292196274]",True,REFUTES,correct_min_abs,stubborn_wrong,"[0.00033469428308308125, 0.006702641025185585, -0.020019110292196274]",True,shared_helped,"[0.00033469428308308125, 0.006997759686782956, 0.0005573630332946777]",non_negative,REFUTES,0.0
"[0.003222473431378603, 0.009969283826649189, -0.01752941496670246]",True,REFUTES,"[0.003222387284040451, 0.009969203732907772, -0.017529476433992386]",True,REFUTES,"[0.002335751662030816, 0.01132295373827219, -0.017996134236454964]",True,REFUTES,"[0.0, -0.00027736154152080417, -0.019548621028661728]",False,SUPPORTS,fever,True,B,True,B,"[0.0008867217693477869, -0.001353669911623001, 0.00046671926975250244]","[0.0008868079166859388, -0.0013535898178815842, 0.00046678073704242706]",0,"[8.614733815193176e-08, 8.009374141693115e-08, 6.146728992462158e-08]",-6.05359673500061e-09,"Claim: Commodore is ranked above a navy captain and a rear admiral. || Evidence: Commodore is a naval rank used in many navies that is superior to a navy captain , but below a rear admiral. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.002240391680970788,-0.002240397734567523,-6.05359673500061e-09,0.009264569671358913,204560,Refutes,-0.00027736154152080417,0.008987208129838109,0.008987202076241374,0.006746810395270586,0.006746816448867321,-0.008987208129838109,0.0,"[0.002335665514692664, 0.011322873644530773, -0.01799619570374489]",True,REFUTES,correct_min_abs,stubborn_wrong,"[0.002335665514692664, 0.011322873644530773, -0.01799619570374489]",True,shared_helped,"[0.002335665514692664, 0.011600235186051577, 0.0015524253249168396]",non_negative,REFUTES,0.0
"[0.004287940450012684, 0.00953099224716425, -0.014972859993577003]",True,REFUTES,"[0.004287010990083218, 0.00953010655939579, -0.014973616227507591]",True,REFUTES,"[0.002944006584584713, 0.011595819145441055, -0.015691181644797325]",True,REFUTES,"[0.0, -0.00021765247220173478, -0.017597515136003494]",False,SUPPORTS,fever,True,B,True,B,"[0.0013439338654279709, -0.002064826898276806, 0.0007183216512203217]","[0.0013448633253574371, -0.0020639412105083466, 0.0007190778851509094]",0,"[9.294599294662476e-07, 8.856877684593201e-07, 7.562339305877686e-07]",-4.377216100692749e-08,"Claim: Commodore is ranked above a rear admiral. || Evidence: Commodore is a naval rank used in many navies that is superior to a navy captain , but below a rear admiral. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.0034087607637047768,-0.0034088045358657837,-4.377216100692749e-08,0.008869508805219084,204575,Refutes,-0.00021765247220173478,0.00865185633301735,0.008651812560856342,0.0052430517971515656,0.0052430955693125725,-0.00865185633301735,0.0,"[0.0029430771246552467, 0.011594933457672596, -0.015691937878727913]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.0029430771246552467, 0.011594933457672596, -0.015691937878727913]",True,shared_helped,"[0.0029430771246552467, 0.01181258592987433, 0.0019055772572755814]",non_negative,REFUTES,0.0
"[0.005496490281075239, 0.0075729601085186005, -0.02406320720911026]",True,REFUTES,"[0.005498331971466541, 0.0075768521055579185, -0.02406127005815506]",True,REFUTES,"[0.002908998169004917, 0.011139435693621635, -0.025049859657883644]",True,REFUTES,"[0.0, -0.0002671123365871608, -0.02854815497994423]",False,SUPPORTS,fever,True,B,True,B,"[0.002587492112070322, -0.003566475585103035, 0.000986652448773384]","[0.00258565042167902, -0.003570367582142353, 0.000984715297818184]",0,"[-1.8416903913021088e-06, -3.891997039318085e-06, -1.9371509552001953e-06]",-2.050306648015976e-06,"Claim: Spider-Man 2 was directed by Barack Obama. || Evidence: Spider-Man 2 is a 2004 American superhero film directed by Sam Raimi and written by Alvin Sargent from a story by Alfred Gough , Miles Millar , and Michael Chabon. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.006153967697173357,-0.006156018003821373,-2.050306648015976e-06,0.008499600167851895,21190,Refutes,-0.0002671123365871608,0.008232487831264734,0.008230437524616718,0.0020764698274433613,0.0020785201340913773,-0.008232487831264734,0.0,"[0.0029108398593962193, 0.011143327690660954, -0.025047922506928444]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.0029108398593962193, 0.011143327690660954, -0.025047922506928444]",True,shared_helped,"[0.0029108398593962193, 0.011410440027248114, 0.0035002324730157852]",non_negative,REFUTES,0.0
"[0.003526935586705804, 0.01494099386036396, -0.015468082390725613]",True,REFUTES,"[0.0035241444129496813, 0.014938128180801868, -0.015470277518033981]",True,REFUTES,"[0.0035297267604619265, 0.014943859539926052, -0.015465887263417244]",True,REFUTES,"[0.0, -0.0002703301142901182, -0.01933341659605503]",False,SUPPORTS,fever,True,B,True,B,"[-2.791173756122589e-06, -2.8656795620918274e-06, -2.195127308368683e-06]","[0.0, 0.0, 0.0]",0,"[2.791173756122589e-06, 2.8656795620918274e-06, 2.195127308368683e-06]",7.450580596923828e-08,"Claim: Species distribution can be understood through many factors except glaciation. || Evidence: It is very useful in understanding species distribution through factors such as speciation , extinction , continental drift , glaciation , variation of sea levels , river capture and available resources. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-7.450580596923828e-08,0.0,7.450580596923828e-08,0.011684388387948275,219200,Refutes,-0.0002703301142901182,0.011414058273658156,0.011414132779464126,0.011414058273658156,0.011413983767852187,-0.011414058273658156,0.0,"[0.003526935586705804, 0.01494099386036396, -0.015468082390725613]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.003526935586705804, 0.01494099386036396, -0.015468082390725613]",True,shared_helped,"[0.003526935586705804, 0.015211323974654078, 0.003865334205329418]",non_negative,REFUTES,0.0
"[0.00607232516631484, 0.004432033281773329, -0.006990587804466486]",False,SUPPORTS,"[0.0060726553201675415, 0.00443267822265625, -0.006990252994000912]",False,SUPPORTS,"[0.0025387797504663467, 0.00943386321887374, -0.0084601822309196]",True,REFUTES,"[0.0, -0.0003046525234822184, -0.011098256334662437]",False,SUPPORTS,fever,True,B,True,B,"[0.0035335454158484936, -0.0050018299371004105, 0.0014695944264531136]","[0.0035332152619957924, -0.005002474877983332, 0.0014692596159875393]",0,"[-3.3015385270118713e-07, -6.449408829212189e-07, -3.348104655742645e-07]",-3.1478703022003174e-07,"Claim: Corsica belongs to Italy. || Evidence: While being part of France , Corsica is also designated as a territorial collectivity -LRB- collectivité territoriale -RRB- by law. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.008535375352948904,-0.008535690139979124,-3.1478703022003174e-07,0.007200050778919831,219675,Refutes,-0.0003046525234822184,0.0068953982554376125,0.0068950834684073925,-0.0016402918845415115,-0.0016399770975112915,-0.0068953982554376125,0.0,"[0.002539109904319048, 0.00943450815975666, -0.008459847420454025]",True,REFUTES,correct_min_abs,stubborn_wrong,"[0.002539109904319048, 0.00943450815975666, -0.008459847420454025]",True,shared_helped,"[0.002539109904319048, 0.009739160683238879, 0.002638408914208412]",non_negative,REFUTES,0.0
"[0.005807308945804834, 0.008720599114894867, -0.01194338034838438]",False,REFUTES,"[0.005807376001030207, 0.008720727637410164, -0.011943306773900986]",False,REFUTES,"[0.003740686224773526, 0.01165054365992546, -0.012806971557438374]",False,REFUTES,"[0.0, -0.0008860476082190871, -0.016978725790977478]",True,SUPPORTS,fever,False,B,False,B,"[0.002066622721031308, -0.002929944545030594, 0.0008635912090539932]","[0.002066555665805936, -0.002930073067545891, 0.0008635176345705986]",1,"[-6.705522537231445e-08, -1.2852251529693604e-07, -7.35744833946228e-08]",6.146728992462158e-08,"Claim: Ted Cruz is an American male. || Evidence: Rafael Edward `` Ted '' Cruz -LSB- ˈkruːz -RSB- -LRB- born December 22 , 1970 -RRB- is an American politician and attorney , who has served as the junior United States Senator from Texas since 2013.
He was a candidate for the Republican nomination for President of the United States in the 2016 election.
From 1999 to 2003 , he served in various political appointee positions : the Director of the Office of Policy Planning at the Federal Trade Commission -LRB- FTC -RRB- , an Associate Deputy Attorney General at the United States Department of Justice , and a Domestic Policy Advisor to George W. Bush on the 2000 George W. Bush Presidential campaign.
He was the first Hispanic , and the longest-serving , Solicitor General in Texas history.
From 2004 to 2009 , Cruz was an Adjunct Professor at the University of Texas School of Law in Austin , Texas , where he taught U.S. Supreme Court litigation.
He defeated former State Representative Paul Sadler in the November 2012 general election , winning 56 -- 41 %.
He is the first Hispanic American to serve as a U.S. Senator representing Texas , and is one of three senators of Cuban descent.
President of the United States	President of the United States	2016 election	United States presidential election, 2016
.
In November 2012 , he was appointed Vice-Chairman of the National Republican Senatorial Committee.
During the primary campaign , his base of support was strongest with `` women , white evangelical Protestants , people over the age of 50 , and those who identified themselves as conservatives '' , though he had crossover appeal to other factions within his party , including libertarian conservatives and millennials.
He eventually emerged as the main challenger to frontrunner Donald Trump.
He suspended his campaign for president on May 3 , 2016 , after losing the Republican primary in Indiana to Trump. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",0.004996567266061902,0.004996628733351827,6.146728992462158e-08,-0.008795966510660946,221137,Supports,0.0008860476082190871,-0.00790991890244186,-0.007909857435151935,-0.0029132901690900326,-0.002913351636379957,0.00790991890244186,4096.0,"[0.0034660950768738985, 0.011124243959784508, -0.013108259066939354]",False,REFUTES,best_margin_when_all_wrong,base_correct_control,"[0.0037407532799988985, 0.011650672182440758, -0.012806897982954979]",False,shared_hurt,"[0.0037407532799988985, 0.012536719790659845, 0.004171827808022499]",near_threshold,REFUTES,6.146721221559198e-08
"[0.00023550307378172874, 0.006329039577394724, -0.035601310431957245]",False,REFUTES,"[0.00023558869725093246, 0.00632916996255517, -0.035601235926151276]",False,REFUTES,"[-0.0006891214870847762, 0.007706028409302235, -0.036053966730833054]",False,REFUTES,"[0.0, -0.0008981961291283369, -0.03540514409542084]",True,SUPPORTS,fever,False,B,False,B,"[0.0009246245608665049, -0.0013769888319075108, 0.0004526562988758087]","[0.0009245389373973012, -0.001377119217067957, 0.0004525817930698395]",1,"[-8.562346920371056e-08, -1.30385160446167e-07, -7.450580596923828e-08]",4.4761691242456436e-08,Claim: Revolver topped America's Billboard Top LP's list for six weeks in 1965. || Evidence: The record topped the UK Albums Chart for seven weeks and America 's Billboard Top LPs list for six weeks. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.,0.0023016133927740157,0.002301658154465258,4.4761691242456436e-08,-0.00929339078720659,225863,Supports,0.0008981961291283369,-0.008395194658078253,-0.00839514989638701,-0.006093536503612995,-0.006093581265304238,0.008395194658078253,4096.0,"[-0.0010397495934739709, 0.007172101177275181, -0.036359068006277084]",False,REFUTES,best_margin_when_all_wrong,base_correct_control,"[-0.0006890358636155725, 0.007706158794462681, -0.036053892225027084]",False,shared_hurt,"[-0.0006890358636155725, 0.008604354923591018, -0.000648748129606247]",near_threshold,REFUTES,4.476163792429081e-08
"[0.006202907767146826, 0.006329413969069719, -0.006387308705598116]",True,REFUTES,"[0.00620218925178051, 0.006327999755740166, -0.006388040259480476]",True,REFUTES,"[0.0027796279173344374, 0.011224204208701849, -0.007855954114347696]",True,REFUTES,"[0.0, -0.00021669900161214173, -0.012075790204107761]",False,SUPPORTS,fever,True,B,True,B,"[0.0034232798498123884, -0.00489479023963213, 0.0014686454087495804]","[0.0034239983651787043, -0.004893376026302576, 0.0014693769626319408]",0,"[7.185153663158417e-07, 1.4142133295536041e-06, 7.315538823604584e-07]",6.956979632377625e-07,"Claim: In Kentucky, the electric chair has been kept in operation except for those whose capital crimes were committed prior to March 31, 1998, and who choose electrocution. || Evidence: In the state of Kentucky the electric chair has been retired except for those whose capital crimes were committed prior to March 31 , 1998 , and who choose electrocution ; inmates who do not choose electrocution and inmates who committed their crimes after the designated date are executed by lethal injection. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.008318070089444518,-0.00831737439148128,6.956979632377625e-07,0.008660579595016316,22726,Refutes,-0.00021669900161214173,0.008443880593404174,0.008444576291367412,0.00012650620192289352,0.00012581050395965576,-0.008443880593404174,0.0,"[0.0027789094019681215, 0.011222789995372295, -0.007856685668230057]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.0027789094019681215, 0.011222789995372295, -0.007856685668230057]",True,shared_helped,"[0.0027789094019681215, 0.011439488996984437, 0.004219104535877705]",non_negative,REFUTES,0.0
"[0.003148783929646015, 0.0030761724337935448, -0.03504496067762375]",False,SUPPORTS,"[0.0031497033778578043, 0.003078049048781395, -0.03504401817917824]",False,SUPPORTS,"[-6.803788710385561e-05, 0.007522327359765768, -0.03627803176641464]",True,REFUTES,"[0.0, -0.00033885458833537996, -0.036821406334638596]",False,SUPPORTS,fever,True,B,True,B,"[0.0032168218167498708, -0.004446154925972223, 0.0012330710887908936]","[0.0032159023685380816, -0.0044480315409600735, 0.0012321285903453827]",0,"[-9.194482117891312e-07, -1.8766149878501892e-06, -9.424984455108643e-07]",-9.57166776061058e-07,"Claim: Jed Whedon has only ever lived on Mars. || Evidence: Jed Tucker Whedon -LRB- born July 18 , 1974 -RRB- is an American screenwriter and musician , and the son of screenwriter Tom Whedon , grandson of screenwriter John Whedon , and the brother of screenwriter Zack Whedon and producer/director/writer Joss Whedon. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.007662976742722094,-0.007663933909498155,-9.57166776061058e-07,0.007930177001981065,3588,Refutes,-0.00033885458833537996,0.007591322413645685,0.007590365246869624,-7.26114958524704e-05,-7.165432907640934e-05,-0.007591322413645685,0.0,"[-6.711843889206648e-05, 0.007524203974753618, -0.03627708926796913]",True,REFUTES,correct_min_abs,near_threshold_bad,"[-6.711843889206648e-05, 0.007524203974753618, -0.03627708926796913]",True,shared_helped,"[-6.711843889206648e-05, 0.007863058563088998, 0.0005443170666694641]",non_negative,REFUTES,0.0
"[0.002367164008319378, 0.011593183502554893, -0.02049608901143074]",True,REFUTES,"[0.002366179134696722, 0.011591966263949871, -0.020496927201747894]",True,REFUTES,"[0.002225586213171482, 0.011804775334894657, -0.02056306228041649]",True,REFUTES,"[0.0, -0.0003044141922146082, -0.022329645231366158]",False,SUPPORTS,fever,True,B,True,B,"[0.0001415777951478958, -0.00021159183233976364, 6.697326898574829e-05]","[0.00014256266877055168, -0.0002103745937347412, 6.781145930290222e-05]",0,"[9.848736226558685e-07, 1.2172386050224304e-06, 8.381903171539307e-07]",2.323649823665619e-07,"Claim: Ed and Lorraine Warren were Anglican. || Evidence: Edward Warren Miney -LRB- September 7 , 1926 -- August 23 , 2006 -RRB- and Lorraine Rita Warren -LRB- née Moran , born January 31 , 1927 -RRB- were a married Roman Catholic couple who were highly controversial American paranormal investigators and authors associated with prominent cases of hauntings. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.00035316962748765945,-0.0003529372625052929,2.323649823665619e-07,0.009883370948955417,39150,Refutes,-0.0003044141922146082,0.009578956756740808,0.009579189121723175,0.009226019494235516,0.009225787129253149,-0.009578956756740808,0.0,"[0.0022246013395488262, 0.011803558096289635, -0.020563900470733643]",True,REFUTES,correct_min_abs,stubborn_wrong,"[0.0022246013395488262, 0.011803558096289635, -0.020563900470733643]",True,shared_helped,"[0.0022246013395488262, 0.012107972288504243, 0.001765744760632515]",non_negative,REFUTES,0.0
"[0.004294194746762514, 0.008648812770843506, -0.006587744690477848]",True,REFUTES,"[0.004294208250939846, 0.008648800663650036, -0.006587735842913389]",True,REFUTES,"[0.0023416164331138134, 0.011422817595303059, -0.007409181445837021]",True,REFUTES,"[0.0, -0.0003411188081372529, -0.0107768215239048]",False,SUPPORTS,fever,True,B,True,B,"[0.0019525783136487007, -0.0027740048244595528, 0.0008214367553591728]","[0.0019525648094713688, -0.0027739927172660828, 0.000821427907794714]",0,"[-1.3504177331924438e-08, 1.210719347000122e-08, -8.847564458847046e-09]",2.561137080192566e-08,"Claim: Benjamin Franklin was not born on April 17th, 1790. || Evidence: Benjamin Franklin FRS , FRSE -LRB- April 17 , 1790 -RRB- was one of the Founding Fathers of the United States. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.0047265831381082535,-0.0047265575267374516,2.561137080192566e-08,0.009422294358955696,39811,Refutes,-0.0003411188081372529,0.009081175550818443,0.009081201162189245,0.004354618024080992,0.00435459241271019,-0.009081175550818443,0.0,"[0.0023416299372911453, 0.011422805488109589, -0.007409172598272562]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.0023416299372911453, 0.011422805488109589, -0.007409172598272562]",True,shared_helped,"[0.0023416299372911453, 0.011763924296246842, 0.0033676489256322384]",non_negative,REFUTES,0.0
"[0.003496602876111865, 0.006367756053805351, -0.028171738609671593]",True,REFUTES,"[0.003495671320706606, 0.006366739980876446, -0.028172526508569717]",True,REFUTES,"[0.001385687617585063, 0.009399882517755032, -0.029090214520692825]",True,REFUTES,"[0.0, -0.00024959311122074723, -0.029868541285395622]",False,SUPPORTS,fever,True,B,True,B,"[0.002110915258526802, -0.0030321264639496803, 0.0009184759110212326]","[0.002111846813932061, -0.003031110391020775, 0.0009192638099193573]",0,"[9.315554052591324e-07, 1.016072928905487e-06, 7.878988981246948e-07]",8.451752364635468e-08,"Claim: The Paper only stars Robin Wright. || Evidence: The Paper is a 1994 American comedy-drama film directed by Ron Howard and starring Michael Keaton , Glenn Close , Marisa Tomei , Randy Quaid and Robert Duvall. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.005143041722476482,-0.005142957204952836,8.451752364635468e-08,0.00826370349386707,44397,Refutes,-0.00024959311122074723,0.008014110382646322,0.008014194900169969,0.002871153177693486,0.00287106866016984,-0.008014110382646322,0.0,"[0.0013847560621798038, 0.009398866444826126, -0.02909100241959095]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.0013847560621798038, 0.009398866444826126, -0.02909100241959095]",True,shared_helped,"[0.0013847560621798038, 0.009648459556046873, 0.0007775388658046722]",non_negative,REFUTES,0.0
"[0.007435412146151066, 0.006332431919872761, -0.006731738802045584]",False,SUPPORTS,"[0.007436417043209076, 0.0063336752355098724, -0.006730856839567423]",False,SUPPORTS,"[0.00423392141237855, 0.011149303056299686, -0.008350248448550701]",True,REFUTES,"[0.0, -0.0003301552205812186, -0.011506088078022003]",False,SUPPORTS,fever,True,B,True,B,"[0.0032014907337725163, -0.004816871136426926, 0.0016185096465051174]","[0.003200485836714506, -0.004818114452064037, 0.0016176276840269566]",0,"[-1.0048970580101013e-06, -1.2433156371116638e-06, -8.819624781608582e-07]",-2.384185791015625e-07,"Claim: Phoenix, Arizona is the capital of the Atlantic Ocean. || Evidence: Phoenix -LRB- -LSB- ˈfiːnᵻks -RSB- -RRB- is the capital and most populous city of the U.S. state of Arizona. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.008018361870199442,-0.008018600288778543,-2.384185791015625e-07,0.007245775283081457,45394,Refutes,-0.0003301552205812186,0.006915620062500238,0.006915381643921137,-0.001102980226278305,-0.0011027418076992035,-0.006915620062500238,0.0,"[0.00423492630943656, 0.011150546371936798, -0.00834936648607254]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.00423492630943656, 0.011150546371936798, -0.00834936648607254]",True,shared_helped,"[0.00423492630943656, 0.011480701592518017, 0.003156721591949463]",non_negative,REFUTES,0.0
"[0.002469093771651387, 0.006235804408788681, -0.029017219319939613]",True,REFUTES,"[0.0024696059990674257, 0.006236391142010689, -0.029016785323619843]",True,REFUTES,"[0.0006851601647213101, 0.008873848244547844, -0.029872862622141838]",True,REFUTES,"[0.0, -0.000309657771140337, -0.03012254647910595]",False,SUPPORTS,fever,True,B,True,B,"[0.001783933606930077, -0.002638043835759163, 0.0008556433022022247]","[0.0017834213795140386, -0.0026386305689811707, 0.0008552093058824539]",0,"[-5.122274160385132e-07, -5.867332220077515e-07, -4.33996319770813e-07]",-7.450580596923828e-08,"Claim: Shannon Lee was born in 1234. || Evidence: Shannon Emery Lee -LRB- born April 19 , 1969 -RRB- is an American actress , martial artist and businesswoman. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.00442197744268924,-0.004422051948495209,-7.450580596923828e-08,0.00849842035677284,46582,Refutes,-0.000309657771140337,0.008188762585632503,0.008188688079826534,0.003766710637137294,0.003766785142943263,-0.008188762585632503,0.0,"[0.0006856723921373487, 0.008874434977769852, -0.029872428625822067]",True,REFUTES,correct_min_abs,stubborn_wrong,"[0.0006856723921373487, 0.008874434977769852, -0.029872428625822067]",True,shared_helped,"[0.0006856723921373487, 0.009184092748910189, 0.00025011785328388214]",non_negative,REFUTES,0.0
"[0.0041265226900577545, 0.0067752934992313385, -0.017259251326322556]",True,REFUTES,"[0.004125544801354408, 0.006773272063583136, -0.017260203137993813]",True,REFUTES,"[0.00192862912081182, 0.009956047404557467, -0.018238160759210587]",True,REFUTES,"[0.0, -0.0002735478919930756, -0.02023027464747429]",False,SUPPORTS,fever,True,B,True,B,"[0.0021978935692459345, -0.003180753905326128, 0.000978909432888031]","[0.0021988714579492807, -0.003178732469677925, 0.000979861244559288]",0,"[9.778887033462524e-07, 2.021435648202896e-06, 9.51811671257019e-07]",1.0435469448566437e-06,"Claim: The Hunger Games are a series of sporting events. || Evidence: The Hunger Games film series consists of four science fiction dystopian adventure films based on The Hunger Games trilogy of novels , by the American author Suzanne Collins. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.0053786474745720625,-0.005377603927627206,1.0435469448566437e-06,0.008299922628793865,52287,Refutes,-0.0002735478919930756,0.00802637473680079,0.008027418283745646,0.002648770809173584,0.0026477272622287273,-0.00802637473680079,0.0,"[0.0019276512321084738, 0.009954025968909264, -0.018239112570881844]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.0019276512321084738, 0.009954025968909264, -0.018239112570881844]",True,shared_helped,"[0.0019276512321084738, 0.01022757386090234, 0.0019911620765924454]",non_negative,REFUTES,0.0
"[0.004057005047798157, 0.011645421385765076, -0.0072732833214104176]",True,REFUTES,"[0.004056720528751612, 0.011644955724477768, -0.007273547351360321]",True,REFUTES,"[0.0032866159453988075, 0.012779651209712029, -0.007636109832674265]",True,REFUTES,"[0.0, -0.0003725788265001029, -0.011392747052013874]",False,SUPPORTS,fever,True,B,True,B,"[0.0007703891023993492, -0.0011342298239469528, 0.00036282651126384735]","[0.0007706736214458942, -0.001133764162659645, 0.00036309054121375084]",0,"[2.845190465450287e-07, 4.6566128730773926e-07, 2.6402994990348816e-07]",1.8114224076271057e-07,"Claim: Virginia exports only crops. || Evidence: Virginia 's economy changed from primarily agricultural to industrial during the 1960s and 1970s , and in 2002 computer chips became the state 's leading export by monetary value. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.001904618926346302,-0.0019044377841055393,1.8114224076271057e-07,0.009865432948572561,54789,Refutes,-0.0003725788265001029,0.009492854122072458,0.009493035264313221,0.007588416337966919,0.007588235195726156,-0.009492854122072458,0.0,"[0.0032863314263522625, 0.01277918554842472, -0.007636373862624168]",True,REFUTES,correct_min_abs,near_threshold_bad,"[0.0032863314263522625, 0.01277918554842472, -0.007636373862624168]",True,shared_helped,"[0.0032863314263522625, 0.013151764374924824, 0.0037563731893897057]",non_negative,REFUTES,0.0
"[0.0044986894354224205, 0.005241456441581249, -0.010785553604364395]",True,REFUTES,"[0.00450055580586195, 0.005245100241154432, -0.010783637873828411]",True,REFUTES,"[0.0015455922111868858, 0.009376849513500929, -0.011975276283919811]",True,REFUTES,"[0.0, -0.00030191155383363366, -0.014052784070372581]",False,SUPPORTS,fever,True,B,True,B,"[0.0029530972242355347, -0.00413539307191968, 0.001189722679555416]","[0.0029512308537960052, -0.004139036871492863, 0.001187806949019432]",0,"[-1.866370439529419e-06, -3.6437995731830597e-06, -1.9157305359840393e-06]",-1.7774291336536407e-06,"Claim: Sausage Party was only written by Barack Obama. || Evidence: Sausage Party is a 2016 adult computer-animated comedy film directed by Greg Tiernan and Conrad Vernon and written by Kyle Hunter , Ariel Shaffir , Seth Rogen and Evan Goldberg. || Labels: SUPPORTS: Supports | REFUTES: Refutes | NOT_ENOUGH_INFO: Not enough info || Decide the correct label.",-0.007088490296155214,-0.007090267725288868,-1.7774291336536407e-06,0.00813494628528133,55835,Refutes,-0.00030191155383363366,0.007833034731447697,0.007831257302314043,0.0007427670061588287,0.0007445444352924824,-0.007833034731447697,0.0,"[0.0015474585816264153, 0.009380493313074112, -0.011973360553383827]",True,REFUTES,correct_min_abs,stubborn_wrong,"[0.0015474585816264153, 0.009380493313074112, -0.011973360553383827]",True,shared_helped,"[0.0015474585816264153, 0.009682404866907746, 0.0020794235169887543]",non_negative,REFUTES,0.0
